siteID,siteID,distance
CLB,RFM,87.2034
CLB,RNC,89.272
CLB,RSB,193.958
CLB,SAY,69.563
CLB,SBL,372.007
CLB,SBO,272.752
CLB,SBP,68.5227
CLB,SBR,92.7244
CLB,SCN,456.756
CLB,SCU,381.213
CLB,SDB,80.5135
CLB,SDC,329.893
CLB,SDM,276.599
CLB,SEP,404.568
CLB,SIS,52.2141
CLB,SLM,180.553
CLB,SNT,98.0582
CLB,SPD,48.1355
CLB,SRB,89.111
CLB,SRC,252.513
CLB,SRX,66.5113
CLB,SUF,297.952
CLB,TAM,381.11
CLB,TBI,85.0413
CLB,TCH,182.203
CLB,TCK,38.2499
CLB,TIK,302.034
CLB,TLA,367.466
CLB,TNA,383.392
CLB,TNH,115.267
CLB,TPN,338.277
CLB,TPX,324.447
CLB,TRC,295.413
CLB,TRS,409.483
CLB,TRT,342.663
CLB,TUN,90.9468
CLB,TZC,45.2725
CLB,TZM,43.5839
CLB,TZN,412.295
CLB,UAX,282.266
CLB,UAY,219.614
CLB,UCN,351.492
CLB,UKM,118.27
CLB,UOL,307.961
CLB,UXB,422.214
CLB,UXL,224.01
CLB,UXM,72.0159
CLB,UYM,61.6676
CLB,XBU,79.7246
CLB,XCA,15.1771
CLB,XCK,67.0021
CLB,XCL,54.5219
CLB,XCR,40.7812
CLB,XCS,84.1786
CLB,XKB,36.2932
CLB,XKM,73.2256
CLB,XLM,39.8907
CLB,XNC,73.7383
CLB,XNH,414.102
CLB,XTB,73.0374
CLB,XTL,417.031
CLB,XUL,279.827
CLB,XUN,330.308
CLB,XUP,329.405
CLB,YAX,340.323
CLB,YKL,83.4728
CLB,YLT,347.578
CLB,YOK,176.532
CLB,YTM,398.7
CLB,YUL,191.391
CLB,YXH,323.534
CLB,YXL,60.2964
CLB,YXM,87.4248
CLB,YXP,112.303
CLB,ZAP,323.183
CLB,ZPT,326.479
CLB,ZTZ,295.913
CLK,CML,358.794
CLK,CMT,320.717
CLK,CNB,235.258
CLK,CNC,233.636
CLK,CNJ,232.348
CLK,CNK,201.357
CLK,CNS,206.764
CLK,CNZ,120.816
CLK,COB,346.802
CLK,CPH,231.948
CLK,CPN,370.468
CLK,CRC,169.02
CLK,CRN,101.169
CLK,CRO,180.718
CLK,CRZ,101.931
CLK,CTN,238.681
CLK,CZP,188.579
CLK,DBC,333.436
CLK,DBN,158.444
CLK,DCB,181.832
CLK,DPL,192.651
CLK,DZB,149.546
CLK,DZC,229.619
CLK,DZK,173.626
CLK,DZL,365.081
CLK,EDZ,171.7
CLK,EKB,370.926
CLK,ENC,95.9533
CLK,FLD,148.381
CLK,FLS,129.852
CLK,HBM,220.214
CLK,HCH,144.972
CLK,HIG,348.87
CLK,HLK,317.153
CLK,HLL,219.817
CLK,HLM,105.575
CLK,HLT,232.76
CLK,HNT,224.983
CLK,HNY,296.155
CLK,HRZ,79.0749
CLK,HTZ,300.658
CLK,HUA,114.33
CLK,ICC,234.402
CLK,ICP,173.726
CLK,IKL,297.993
CLK,ITB,212.684
CLK,ITN,183.693
CLK,ITS,137.492
CLK,IXK,179.146
CLK,IXL,125.923
CLK,IXT,182.861
CLK,IXZ,187.75
CLK,JAI,244.886
CLK,JLN,278.177
CLK,JMB,91.5875
CLK,JNT,247.047
CLK,JOY,127.327
CLK,JUL,94.6901
CLK,KAB,239.044
CLK,KCB,280.986
CLK,KIN,183.832
CLK,KND,208.163
CLK,KPH,140.974
CLK,KUC,223.465
CLK,KYL,177.318
CLK,LAB,231.089
CLK,LAC,209.069
CLK,LAG,64.1803
CLK,LAM,129.822
CLK,LBT,230.571
CLK,LGP,121.242
CLK,LOL,241.693
CLK,LPM,406.456
CLK,MAR,198.257
CLK,MCA,24.5206
CLK,MCG,245.525
CLK,MCW,169.067
CLK,MLC,246.833
CLK,MLP,85.2577
CLK,MLS,237.773
CLK,MNG,213.04
CLK,MPL,282.502
CLK,MPN,294.626
CLK,MQL,199.236
CLK,MRF,266.734
CLK,MRL,160.418
CLK,MTL,120.477
CLK,MTR,101.755
CLK,MXC,277.012
CLK,NAR,122.204
CLK,NAY,126.261
CLK,NCC,232.899
CLK,NCT,38.0917
CLK,NKM,111.287
CLK,NMP,224.194
CLK,NPT,318.257
CLK,NTN,212.404
CLK,OAG,61.9105
CLK,OXK,275.137
CLK,OXL,227.57
CLK,OXP,28.3137
CLK,PAB,197.325
CLK,PAL,243.982
CLK,PAT,178.481
CLK,PBT,139.674
CLK,PBX,126.05
CLK,PCL,90.2311
CLK,PCR,63.3438
CLK,PIX,190.207
CLK,PJR,127.731
CLK,PLC,400.353
CLK,PLM,62.1462
CLK,PMA,223.446
CLK,PMC,227.329
CLK,PMT,196.961
CLK,PNG,187.077
CLK,POL,146.434
CLK,PRU,109.686
CLK,PSD,180.243
CLK,PUS,232.858
CLK,PVR,187.593
CLK,QRG,325.863
CLK,RAM,368.183
CLK,RAZ,66.4324
CLK,RBC,52.4813
CLK,REJ,160.949
CLK,RFM,227.797
CLK,RNC,218.999
CLK,RSB,130.324
CLK,SAY,232.323
CLK,SBL,177.297
CLK,SBO,75.3369
CLK,SBP,223.438
CLK,SBR,290.56
CLK,SCN,310.364
CLK,SCU,179.967
CLK,SDB,244.755
CLK,SDC,149.335
CLK,SDM,328.352
CLK,SEP,272.376
CLK,SIS,235.591
CLK,SLM,41.5409
CLK,SNT,243.523
CLK,SPD,237.993
CLK,SRB,246.029
CLK,SRC,153.073
CLK,SRX,186.81
CLK,SUF,100.353
CLK,TAM,189.615
CLK,TBI,245.031
CLK,TCH,331.209
CLK,TCK,185.974
CLK,TIK,100.451
CLK,TLA,295.625
CLK,TNA,272.322
CLK,TNH,128.359
CLK,TPN,149.708
CLK,TPX,123.479
CLK,TRC,94.1332
CLK,TRS,213.73
CLK,TRT,285.063
CLK,TUN,290.903
CLK,TZC,234.269
CLK,TZM,207.38
CLK,TZN,215.251
CLK,UAX,80.6626
CLK,UAY,329.67
CLK,UCN,150.335
CLK,UKM,271.79
CLK,UOL,106.428
CLK,UXB,221.766
CLK,UXL,30.4056
CLK,UXM,250.966
CLK,UYM,262.399
CLK,XBU,269.632
CLK,XCA,212.672
CLK,XCK,231.777
CLK,XCL,232.121
CLK,XCR,236.291
CLK,XCS,275.777
CLK,XKB,230.655
CLK,XKM,200.63
CLK,XLM,230.751
CLK,XNC,244.185
CLK,XNH,215.967
CLK,XTB,210.655
CLK,XTL,215.769
CLK,XUL,82.4692
CLK,XUN,133.47
CLK,XUP,238.206
CLK,YAX,181.965
CLK,YKL,233.581
CLK,YLT,146.429
CLK,YOK,242.889
CLK,YTM,294.313
CLK,YUL,308.172
CLK,YXH,122.761
CLK,YXL,224.711
CLK,YXM,240.23
CLK,YXP,295.284
CLK,ZAP,121.766
CLK,ZPT,125.182
CLK,ZTZ,95.6123
CML,CMT,255.132
CML,CNB,466.109
CML,CNC,420.01
CML,CNJ,397.624
CML,CNK,199.068
CML,CNS,347.048
CML,CNZ,438.853
CML,COB,629.147
CML,CPH,399.995
CML,CPN,577.773
CML,CRC,466.695
CML,CRN,293.195
CML,CRO,332.883
CML,CRZ,403.253
CML,CTN,402.913
CML,CZP,265.443
CML,DBC,490.225
CML,DBN,414.716
CML,DCB,287.405
CML,DPL,369.612
CML,DZB,489.713
CML,DZC,419.713
CML,DZK,372.855
CML,DZL,557.766
CML,EDZ,345.129
CML,EKB,625.397
CML,ENC,402.068
CML,FLD,274.18
CML,FLS,380.304
CML,HBM,372.725
CML,HCH,382.119
CML,HIG,590.884
CML,HLK,557.691
CML,HLL,399.127
CML,HLM,430.044
CML,HLT,400.23
CML,HNT,430.849
CML,HNY,438.82
CML,HRZ,421.534
CML,HTZ,462.6
CML,HUA,361.679
CML,ICC,404.071
CML,ICP,523.927
CML,IKL,528.155
CML,ITB,412.503
CML,ITN,344.774
CML,ITS,355.687
CML,IXK,445.924
CML,IXL,399.646
CML,IXT,449.413
CML,IXZ,444.963
CML,JAI,356.756
CML,JLN,138.682
CML,JMB,394.943
CML,JNT,113.209
CML,JOY,304.642
CML,JUL,348.839
CML,KAB,432.451
CML,KCB,525.615
CML,KIN,291.657
CML,KND,537.074
CML,KPH,499.635
CML,KUC,433.254
CML,KYL,356.942
CML,LAB,434.63
CML,LAC,285
CML,LAG,393.814
CML,LAM,485.858
CML,LBT,508.612
CML,LGP,345.609
CML,LOL,449.988
CML,LPM,127.204
CML,MAR,246.027
CML,MCA,379.116
CML,MCG,446.98
CML,MCW,471.658
CML,MLC,435.035
CML,MLP,441.812
CML,MLS,440.342
CML,MNG,354.205
CML,MPL,515.812
CML,MPN,479.859
CML,MQL,415.443
CML,MRF,130.56
CML,MRL,208.704
CML,MTL,374.5
CML,MTR,360.703
CML,MXC,422.273
CML,NAR,436.332
CML,NAY,419.582
CML,NCC,452.938
CML,NCT,381.147
CML,NKM,420.222
CML,NMP,513.168
CML,NPT,483.573
CML,NTN,474.055
CML,OAG,419.257
CML,OXK,425.869
CML,OXL,295.866
CML,OXP,367.333
CML,PAB,345.94
CML,PAL,153.556
CML,PAT,331.338
CML,PBT,459.785
CML,PBX,471.355
CML,PCL,397.98
CML,PCR,409.842
CML,PIX,396.091
CML,PJR,318.412
CML,PLC,692.637
CML,PLM,420.679
CML,PMA,335.118
CML,PMC,372.995
CML,PMT,195.683
CML,PNG,241.458
CML,POL,363.865
CML,PRU,321.758
CML,PSD,267.602
CML,PUS,496.308
CML,PVR,235.607
CML,QRG,555.435
CML,RAM,584.92
CML,RAZ,418.146
CML,RBC,403.556
CML,REJ,457.541
CML,RFM,445.562
CML,RNC,445.484
CML,RSB,467.915
CML,SAY,429.096
CML,SBL,383.587
CML,SBO,409.983
CML,SBP,427.646
CML,SBR,421.078
CML,SCN,291.38
CML,SCU,455.553
CML,SDB,439.609
CML,SDC,327.042
CML,SDM,625.388
CML,SEP,242.426
CML,SIS,409.344
CML,SLM,385.883
CML,SNT,457.477
CML,SPD,402.565
CML,SRB,448.562
CML,SRC,507.501
CML,SRX,413.5
CML,SUF,425.504
CML,TAM,375.403
CML,TBI,444.393
CML,TCH,538.763
CML,TCK,387.236
CML,TIK,396.118
CML,TLA,126.856
CML,TNA,198.069
CML,TNH,413.097
CML,TPN,480.265
CML,TPX,423.41
CML,TRC,403.421
CML,TRS,407.231
CML,TRT,106.688
CML,TUN,412.175
CML,TZC,400.911
CML,TZM,401.804
CML,TZN,509.199
CML,UAX,389.787
CML,UAY,578.896
CML,UCN,437.731
CML,UKM,477.09
CML,UOL,405.656
CML,UXB,494.001
CML,UXL,344.931
CML,UXM,428.026
CML,UYM,370.51
CML,XBU,426.208
CML,XCA,372.908
CML,XCK,426.51
CML,XCL,413.14
CML,XCR,392.139
CML,XCS,427.409
CML,XKB,390.261
CML,XKM,425.727
CML,XLM,395.585
CML,XNC,432.234
CML,XNH,504.838
CML,XTB,429.046
CML,XTL,453.751
CML,XUL,414.646
CML,XUN,450.145
CML,XUP,166.784
CML,YAX,282.428
CML,YKL,442.801
CML,YLT,435.394
CML,YOK,523.149
CML,YTM,188.188
CML,YUL,550.738
CML,YXH,424.732
CML,YXL,419.818
CML,YXM,446.959
CML,YXP,458.61
CML,ZAP,402.181
CML,ZPT,401.797
CML,ZTZ,378.598
CMT,CNB,530.895
CMT,CNC,222.677
CMT,CNJ,197.864
CMT,CNK,142.138
CMT,CNS,445.665
CMT,CNZ,324.443
CMT,COB,664.907
CMT,CPH,493.863
CMT,CPN,353.995
CMT,CRC,325.041
CMT,CRN,219.555
CMT,CRO,170.624
CMT,CRZ,292.703
CMT,CTN,499.476
CMT,CZP,132.549
CMT,DBC,601.691
CMT,DBN,457.155
CMT,DCB,143.921
CMT,DPL,194.099
CMT,DZB,468.875
CMT,DZC,503.818
CMT,DZK,442.833
CMT,DZL,653.274
CMT,EDZ,423.312
CMT,EKB,682.848
CMT,ENC,295.801
CMT,FLD,172.388
CMT,FLS,248.162
CMT,HBM,470.359
CMT,HCH,430.863
CMT,HIG,382.576
CMT,HLK,622.424
CMT,HLL,486.28
CMT,HLM,324.866
CMT,HLT,494.472
CMT,HNT,507.085
CMT,HNY,211.648
CMT,HRZ,337.125
CMT,HTZ,568.424
CMT,HUA,242.155
CMT,ICC,497.686
CMT,ICP,486.401
CMT,IKL,598.185
CMT,ITB,489.72
CMT,ITN,177.847
CMT,ITS,220.497
CMT,IXK,289.363
CMT,IXL,271.119
CMT,IXT,291.283
CMT,IXZ,282.181
CMT,JAI,474.086
CMT,JLN,126.878
CMT,JMB,290.82
CMT,JNT,206.908
CMT,JOY,197.608
CMT,JUL,246.4
CMT,KAB,516.371
CMT,KCB,585.847
CMT,KIN,143.751
CMT,KND,404.497
CMT,KPH,429.934
CMT,KUC,507.428
CMT,KYL,434.764
CMT,LAB,512.768
CMT,LAC,118.64
CMT,LAG,382.429
CMT,LAM,405.561
CMT,LBT,339.406
CMT,LGP,224.566
CMT,LOL,527.116
CMT,LPM,183.066
CMT,MAR,123.057
CMT,MCA,344.983
CMT,MCG,527.902
CMT,MCW,332.231
CMT,MLC,522.378
CMT,MLP,372.631
CMT,MLS,519.79
CMT,MNG,454.155
CMT,MPL,582.984
CMT,MPN,573.934
CMT,MQL,238.826
CMT,MRF,144.307
CMT,MRL,194.562
CMT,MTL,249.206
CMT,MTR,250.356
CMT,MXC,532.554
CMT,NAR,319.664
CMT,NAY,294.305
CMT,NCC,523.171
CMT,NCT,316.221
CMT,NKM,306.606
CMT,NMP,350.829
CMT,NPT,589.578
CMT,NTN,303.613
CMT,OAG,358.126
CMT,OXK,533.578
CMT,OXL,108.034
CMT,OXP,345.315
CMT,PAB,168.943
CMT,PAL,138.622
CMT,PAT,171.177
CMT,PBT,339.348
CMT,PBX,444.543
CMT,PCL,403.249
CMT,PCR,383.899
CMT,PIX,466.872
CMT,PJR,202.98
CMT,PLC,720.47
CMT,PLM,364.247
CMT,PMA,140.685
CMT,PMC,474.633
CMT,PMT,150.903
CMT,PNG,135.632
CMT,POL,221.095
CMT,PRU,219.119
CMT,PSD,140.859
CMT,PUS,320.323
CMT,PVR,136.75
CMT,QRG,345.859
CMT,RAM,364.557
CMT,RAZ,346.365
CMT,RBC,372.5
CMT,REJ,318.34
CMT,RFM,516.37
CMT,RNC,510.859
CMT,RSB,450.656
CMT,SAY,510.559
CMT,SBL,218.527
CMT,SBO,322.801
CMT,SBP,504.449
CMT,SBR,539.366
CMT,SCN,41.698
CMT,SCU,301.424
CMT,SDB,523.59
CMT,SDC,190.717
CMT,SDM,648.372
CMT,SEP,48.7238
CMT,SIS,501.444
CMT,SLM,361.892
CMT,SNT,531.967
CMT,SPD,498.875
CMT,SRB,529.019
CMT,SRC,462.088
CMT,SRX,474.495
CMT,SUF,322.869
CMT,TAM,201.887
CMT,TBI,526.265
CMT,TCH,623.924
CMT,TCK,459.106
CMT,TIK,285.605
CMT,TLA,131.574
CMT,TNA,72.7226
CMT,TNH,436.387
CMT,TPN,363.416
CMT,TPX,301.256
CMT,TRC,298.804
CMT,TRS,220.178
CMT,TRT,159.594
CMT,TUN,534.259
CMT,TZC,495.748
CMT,TZM,480.484
CMT,TZN,351.717
CMT,UAX,293.166
CMT,UAY,638.535
CMT,UCN,299.532
CMT,UKM,558.855
CMT,UOL,292.183
CMT,UXB,324.709
CMT,UXL,291.778
CMT,UXM,520.963
CMT,UYM,492.792
CMT,XBU,530.662
CMT,XCA,466.094
CMT,XCK,508.834
CMT,XCL,501.597
CMT,XCR,491.656
CMT,XCS,534.821
CMT,XKB,487.276
CMT,XKM,489.486
CMT,XLM,490.544
CMT,XNC,519.299
CMT,XNH,344.618
CMT,XTB,497.4
CMT,XTL,274.796
CMT,XUL,323.087
CMT,XUN,330.154
CMT,XUP,129.972
CMT,YAX,142.2
CMT,YKL,518.521
CMT,YLT,299.394
CMT,YOK,557.703
CMT,YTM,69.8864
CMT,YUL,613.739
CMT,YXH,303.516
CMT,YXL,500.962
CMT,YXM,524.688
CMT,YXP,563.212
CMT,ZAP,276.931
CMT,ZPT,274.046
CMT,ZTZ,270.767
CNB,CNC,467.445
CNB,CNJ,467.458
CNB,CNK,391.957
CNB,CNS,122.907
CNB,CNZ,330.812
CNB,COB,165.864
CNB,CPH,77.6299
CNB,CPN,590.783
CNB,CRC,379.029
CNB,CRN,322.979
CNB,CRO,413.887
CNB,CRZ,327.461
CNB,CTN,78.9852
CNB,CZP,407.072
CNB,DBC,112.427
CNB,DBN,77.1565
CNB,DCB,406.572
CNB,DPL,427.898
CNB,DZB,165.682
CNB,DZC,53.621
CNB,DZK,94.7393
CNB,DZL,129.85
CNB,EDZ,121.445
CNB,EKB,160.329
CNB,ENC,321.002
CNB,FLD,367.885
CNB,FLS,363.633
CNB,HBM,101.043
CNB,HCH,100.039
CNB,HIG,558.708
CNB,HLK,94.0371
CNB,HLL,72.0106
CNB,HLM,315.945
CNB,HLT,77.889
CNB,HNT,37.9327
CNB,HNY,530.928
CNB,HRZ,283.023
CNB,HTZ,87.926
CNB,HUA,349.431
CNB,ICC,74.6799
CNB,ICP,201.448
CNB,IKL,67.4436
CNB,ITB,54.6094
CNB,ITN,417.958
CNB,ITS,372.737
CNB,IXK,401.823
CNB,IXL,355.69
CNB,IXT,404.987
CNB,IXZ,412.309
CNB,JAI,131.816
CNB,JLN,449.379
CNB,JMB,319.014
CNB,JNT,382.274
CNB,JOY,355.705
CNB,JUL,329.895
CNB,KAB,45.4131
CNB,KCB,59.6756
CNB,KIN,409.618
CNB,KND,379.234
CNB,KPH,255.922
CNB,KUC,34.4741
CNB,KYL,109.389
CNB,LAB,36.7969
CNB,LAC,432.906
CNB,LAG,175.125
CNB,LAM,273.485
CNB,LBT,439.07
CNB,LGP,356.238
CNB,LOL,26.8128
CNB,LPM,559.992
CNB,MAR,410.405
CNB,MCA,218.137
CNB,MCG,34.3657
CNB,MCW,375.896
CNB,MLC,49.4938
CNB,MLP,254.765
CNB,MLS,34.8649
CNB,MNG,117.589
CNB,MPL,52.6211
CNB,MPN,68.2507
CNB,MQL,431.702
CNB,MRF,431.845
CNB,MRL,339.424
CNB,MTL,354.669
CNB,MTR,336.813
CNB,MXC,94.7409
CNB,NAR,334.586
CNB,NAY,349.102
CNB,NCC,15.3267
CNB,NCT,263.63
CNB,NKM,330.366
CNB,NMP,427.504
CNB,NPT,96.6037
CNB,NTN,431.552
CNB,OAG,245.426
CNB,OXK,89.1705
CNB,OXL,453.26
CNB,OXP,207.025
CNB,PAB,431.417
CNB,PAL,417.532
CNB,PAT,411.514
CNB,PBT,341.642
CNB,PBX,176.916
CNB,PCL,146.465
CNB,PCR,190.64
CNB,PIX,70.4346
CNB,PJR,359.317
CNB,PLC,230.043
CNB,PLM,237.326
CNB,PMA,455.722
CNB,PMC,104.306
CNB,PMT,384.194
CNB,PNG,396.712
CNB,POL,381.656
CNB,PRU,341.708
CNB,PSD,399.204
CNB,PUS,448.062
CNB,PVR,394.756
CNB,QRG,542.838
CNB,RAM,585.754
CNB,RAZ,263.105
CNB,RBC,201.633
CNB,REJ,373.583
CNB,RFM,21.7057
CNB,RNC,21.049
CNB,RSB,159.642
CNB,SAY,44.2821
CNB,SBL,412.091
CNB,SBO,289.582
CNB,SBP,41.0014
CNB,SBR,111.049
CNB,SCN,530.138
CNB,SCU,399.004
CNB,SDB,42.1761
CNB,SDC,382.271
CNB,SDM,169.993
CNB,SEP,482.706
CNB,SIS,69.5561
CNB,SLM,199.093
CNB,SNT,19.9515
CNB,SPD,78.8721
CNB,SRB,33.0716
CNB,SRC,212.771
CNB,SRX,56.9587
CNB,SUF,312.163
CNB,TAM,424.846
CNB,TBI,36.8685
CNB,TCH,96.1505
CNB,TCK,79.3089
CNB,TIK,328.564
CNB,TLA,462.55
CNB,TNA,468.272
CNB,TNH,107.84
CNB,TPN,337.524
CNB,TPX,343.915
CNB,TRC,318.21
CNB,TRS,447.85
CNB,TRT,440.115
CNB,TUN,119.579
CNB,TZC,78.1224
CNB,TZM,65.078
CNB,TZN,417.156
CNB,UAX,308.746
CNB,UAY,113.697
CNB,UCN,370.234
CNB,UKM,40.4983
CNB,UOL,331.674
CNB,UXB,434.763
CNB,UXL,264.35
CNB,UXM,61.426
CNB,UYM,131.468
CNB,XBU,82.7749
CNB,XCA,97.7624
CNB,XCK,46.9944
CNB,XCL,62.8497
CNB,XCR,89.1434
CNB,XCS,88.3839
CNB,XKB,87.5908
CNB,XKM,42.3897
CNB,XLM,81.7862
CNB,XNC,50.206
CNB,XNH,420.98
CNB,XTB,37.1594
CNB,XTL,442.165
CNB,XUL,295.706
CNB,XUN,340.325
CNB,XUP,418.202
CNB,YAX,405.391
CNB,YKL,28.5065
CNB,YLT,366.489
CNB,YOK,76.0353
CNB,YTM,486.082
CNB,YUL,86.1297
CNB,YXH,342.343
CNB,YXL,50.7365
CNB,YXM,29.0308
CNB,YXP,84.1269
CNB,ZAP,350.373
CNB,ZPT,354.276
CNB,ZTZ,328.25
CNC,CNJ,24.933
CNC,CNK,223.95
CNC,CNS,432.005
CNC,CNZ,155.178
CNC,COB,556.279
CNC,CPH,463.774
CNC,CPN,162.548
CNC,CRC,127.973
CNC,CRN,176.434
CNC,CRO,90.544
CNC,CRZ,143.296
CNC,CTN,470.461
CNC,CZP,155.541
CNC,DBC,566.97
CNC,DBN,391.404
CNC,DCB,134.375
CNC,DPL,54.8297
CNC,DZB,344.348
CNC,DZC,462.949
CNC,DZK,405.258
CNC,DZL,597.154
CNC,EDZ,398.812
CNC,EKB,590.261
CNC,ENC,149.563
CNC,FLD,160.561
CNC,FLS,103.922
CNC,HBM,449.239
CNC,HCH,378.346
CNC,HIG,171.051
CNC,HLK,543.622
CNC,HLL,452.122
CNC,HLM,165.251
CNC,HLT,464.57
CNC,HNT,458.619
CNC,HNY,65.2673
CNC,HRZ,194.077
CNC,HTZ,534.023
CNC,HUA,120.277
CNC,ICC,466.501
CNC,ICP,343.817
CNC,IKL,527.512
CNC,ITB,446.081
CNC,ITN,78.9091
CNC,ITS,101.101
CNC,IXK,88.3105
CNC,IXL,113.515
CNC,IXT,87.9574
CNC,IXZ,76.9953
CNC,JAI,469.097
CNC,JLN,285.138
CNC,JMB,150.051
CNC,JNT,322.269
CNC,JOY,143.477
CNC,JUL,141.987
CNC,KAB,472.612
CNC,KCB,508.636
CNC,KIN,129.738
CNC,KND,200.238
CNC,KPH,271.612
CNC,KUC,457.087
CNC,KYL,406.392
CNC,LAB,464.725
CNC,LAC,135.47
CNC,LAG,292.465
CNC,LAM,243.697
CNC,LBT,120.207
CNC,LGP,119.301
CNC,LOL,475.193
CNC,LPM,392.935
CNC,MAR,174.316
CNC,MCA,249.308
CNC,MCG,479.136
CNC,MCW,135.348
CNC,MLC,480.359
CNC,MLP,231.026
CNC,MLS,471.403
CNC,MNG,439.291
CNC,MPL,512.234
CNC,MPN,528.206
CNC,MQL,37.595
CNC,MRF,289.787
CNC,MRL,239.366
CNC,MTL,113.164
CNC,MTR,132.49
CNC,MXC,508.651
CNC,NAR,149.941
CNC,NAY,126.743
CNC,NCC,466.036
CNC,NCT,203.985
CNC,NKM,146.169
CNC,NMP,134.053
CNC,NPT,551.856
CNC,NTN,87.0887
CNC,OAG,229.897
CNC,OXK,507.204
CNC,OXL,128.586
CNC,OXP,261.295
CNC,PAB,74.5844
CNC,PAL,266.502
CNC,PAT,92.6645
CNC,PBT,158.57
CNC,PBX,320.649
CNC,PCL,320.986
CNC,PCR,279.688
CNC,PIX,423.325
CNC,PJR,131.525
CNC,PLC,599.704
CNC,PLM,238.219
CNC,PMA,88.1071
CNC,PMC,455.91
CNC,PMT,229.534
CNC,PNG,180.797
CNC,POL,90.3985
CNC,PRU,143.193
CNC,PSD,154.882
CNC,PUS,99.5422
CNC,PVR,186.956
CNC,QRG,135.426
CNC,RAM,167.245
CNC,RAZ,212.317
CNC,RBC,267.827
CNC,REJ,125.585
CNC,RFM,461.158
CNC,RNC,452.088
CNC,RSB,333.7
CNC,SAY,465.899
CNC,SBL,57.709
CNC,SBO,183.423
CNC,SBP,457.063
CNC,SBR,521.252
CNC,SCN,185.805
CNC,SCU,99.0164
CNC,SDB,478.379
CNC,SDC,110.256
CNC,SDM,531.198
CNC,SEP,197.529
CNC,SIS,468.088
CNC,SLM,268.396
CNC,SNT,476.764
CNC,SPD,469.773
CNC,SRB,479.621
CNC,SRC,317.721
CNC,SRX,420.436
CNC,SUF,166.856
CNC,TAM,52.3081
CNC,TBI,478.663
CNC,TCH,562.64
CNC,TCK,418.582
CNC,TIK,140.574
CNC,TLA,301.084
CNC,TNA,234.244
CNC,TNH,359.63
CNC,TPN,179.199
CNC,TPX,133.778
CNC,TRC,152.742
CNC,TRS,20.1777
CNC,TRT,314.099
CNC,TUN,520.486
CNC,TZC,466.071
CNC,TZM,440.354
CNC,TZN,137.564
CNC,UAX,159.619
CNC,UAY,553.184
CNC,UCN,114.669
CNC,UKM,504.938
CNC,UOL,139.654
CNC,UXB,106.574
CNC,UXL,206.995
CNC,UXM,484.136
CNC,UYM,487.751
CNC,XBU,501.99
CNC,XCA,442.215
CNC,XCK,465.302
CNC,XCL,465.024
CNC,XCR,467.003
CNC,XCS,507.944
CNC,XKB,461.47
CNC,XKM,434.158
CNC,XLM,462.178
CNC,XNC,477.676
CNC,XNH,129.591
CNC,XTB,444.234
CNC,XTL,56.669
CNC,XUL,178.878
CNC,XUN,152.911
CNC,XUP,253.229
CNC,YAX,139.367
CNC,YKL,467.143
CNC,YLT,117.052
CNC,YOK,463.139
CNC,YTM,253.82
CNC,YUL,534.682
CNC,YXH,136.005
CNC,YXL,458.148
CNC,YXM,473.786
CNC,YXP,528.628
CNC,ZAP,119.559
CNC,ZPT,115.446
CNC,ZTZ,139.197
CNJ,CNK,203.188
CNJ,CNS,425.571
CNJ,CNZ,166.099
CNJ,COB,562.959
CNJ,CPH,459.643
CNJ,CPN,181.907
CNJ,CRC,144.915
CNJ,CRN,165.487
CNJ,CRO,73.0056
CNJ,CRZ,149.162
CNJ,CTN,466.277
CNJ,CZP,134.644
CNJ,DBC,564.332
CNJ,DBN,390.784
CNJ,DCB,114.288
CNJ,DPL,42.008
CNJ,DZB,351.38
CNJ,DZC,460.103
CNJ,DZK,401.28
CNJ,DZL,597.309
CNJ,EDZ,393.169
CNJ,EKB,595.002
CNJ,ENC,155.092
CNJ,FLD,144.023
CNJ,FLS,105.244
CNJ,HBM,443.884
CNJ,HCH,375.818
CNJ,HIG,194.355
CNJ,HLK,546.264
CNJ,HLL,448.343
CNJ,HLM,174.418
CNJ,HLT,460.426
CNJ,HNT,456.657
CNJ,HNY,64.4889
CNJ,HRZ,200.947
CNJ,HTZ,531.086
CNJ,HUA,118.039
CNJ,ICC,462.53
CNJ,ICP,353.678
CNJ,IKL,528.989
CNJ,ITB,443.381
CNJ,ITN,62.3557
CNJ,ITS,95.6257
CNJ,IXK,105.145
CNJ,IXL,119.277
CNJ,IXT,105.538
CNJ,IXZ,94.7937
CNJ,JAI,462.13
CNJ,JLN,261.85
CNJ,JMB,154.43
CNJ,JNT,301.992
CNJ,JOY,130.996
CNJ,JUL,138.302
CNJ,KAB,470.223
CNJ,KCB,510.801
CNJ,KIN,109.486
CNJ,KND,220.1
CNJ,KPH,283.148
CNJ,KUC,455.341
CNJ,KYL,401.322
CNJ,LAB,462.778
CNJ,LAC,112.638
CNJ,LAG,293.355
CNJ,LAM,255.409
CNJ,LBT,143.569
CNJ,LGP,113.268
CNJ,LOL,473.836
CNJ,LPM,368.246
CNJ,MAR,152.768
CNJ,MCA,249.883
CNJ,MCG,477.429
CNJ,MCW,152.425
CNJ,MLC,477.839
CNJ,MLP,238.746
CNJ,MLS,469.57
CNJ,MNG,433.09
CNJ,MPL,513.596
CNJ,MPN,526.582
CNJ,MQL,50.4645
